,Antenna Offset from Bow,Antenna Offset from Port,Beam,Builder,Call Sign,Cargo Type,Class Society,COG,Beneficial Owner,Deadweight,Destination,Design Draft,Draft Present Load,ETA,Fishing Number,Flag,Gross Tonnage,Heading,IMO Number,Last Port of Call,Latitude,Length,Longitude,MMSI,Name,Navigation Status,Official Number,Operator,Registered Owner,P And I Club,Port Of Registry,Propulsion Type,Sat Com,Sat Com Ansbk Code,Ship Type,Speed,Status,Sub Status,Subtype,Time of Fix (formatted),Time of Fix (s since 1970),Vessel Type,Year Built,Design Speed,Double Hull,coordinates,index_right,MRGID,GEONAME,MRGID_TER1,POL_TYPE,MRGID_SOV1,TERRITORY1,ISO_TER1,SOVEREIGN1,MRGID_TER2,MRGID_SOV2,TERRITORY2,ISO_TER2,SOVEREIGN2,MRGID_TER3,MRGID_SOV3,TERRITORY3,ISO_TER3,SOVEREIGN3,X_1,Y_1,MRGID_EEZ,AREA_KM2,ISO_SOV1,ISO_SOV2,ISO_SOV3,UN_SOV1,UN_SOV2,UN_SOV3,UN_TER1,UN_TER2,UN_TER3
1696,41.0,14.0,16.0,,UGBG,0-AllShips,,96.3,,,Alang,,6.4,3080800.0,,,,162.0,7832359.0,PETROPAVLOVSK,45.642778,104.0,-10.000505,457900559,Moskovskaya Olimpiad,15-NotDefined,,,,,,,,,,61.4,,,,"""2022-06-15T20:35:38.000Z""",1655325338.0,30-Fishing,,,,POINT (-10.000505 45.642778),276.0,5693.0,Spanish Exclusive Economic Zone,2185.0,200NM,2185.0,Spain,ESP,Spain,0.0,0.0,,,,0.0,0.0,,,,-4.15801,41.72201,5693.0,561763.0,ESP,,,724.0,,,724.0,,
1697,116.0,12.0,20.0,,D5MO2,0-AllShips,,285.4,,,Chittagong Banglades,,6.0,5150000.0,,,,284.0,8312655.0,BALBOA,36.995255,148.0,126.754275,636017752,Wei Shun,0-Underway(Engine),,,,,,,,,,2.5,,,,"""2021-07-05T10:16:18.000Z""",1625480178.0,7-Cargo,,,,POINT (126.754275 36.995255),240.0,8327.0,South Korean Exclusive Economic Zone,8600.0,200NM,8600.0,South Korea,KOR,South Korea,0.0,0.0,,,,0.0,0.0,,,,127.57712,35.74071,8327.0,347671.0,KOR,,,410.0,,,410.0,,
1698,0.0,0.0,0.0,,TCB2028,0-AllShips,,110.1,,,,,0.0,2460.0,,,,110.1,0.0,ISTANBUL,37.263057,0.0,27.39948,271072630,Kilic 19,0-Underway(Engine),,,,,,,,,,5.7,,,,"""2022-11-11T14:57:58.000Z""",1668178678.0,30-Fishing,,,,POINT (27.39948 37.263057),173.0,5697.0,Turkish Exclusive Economic Zone,2213.0,200NM,2213.0,Turkey,TUR,Turkey,0.0,0.0,,,,0.0,0.0,,,,33.2206,40.52224,5697.0,262233.0,TUR,,,792.0,,,792.0,,
1699,10.0,5.0,10.0,,,0-AllShips,,7.6,,,,,0.0,0.0,,,,7.6,0.0,,-7.898997,20.0,109.070825,525800371,Maju Abadi 7,15-NotDefined,,,,,,,,,,3.5,,,,"""2020-10-18T23:25:48.000Z""",1603063548.0,31-Towing,,,,POINT (109.070825 -7.898997),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
1700,10.0,1.0,2.0,,WBF4466,0-AllShips,,222.7,,,Egigik Alaska,,2.0,0.0,,,,328.0,655275000.0,EVERETT,47.981338,15.0,-122.174723,367452240,Linda B,5-Moored,,,,,,,,,,0.0,,,,"""2022-08-28T19:19:13.000Z""",1661714353.0,30-Fishing,,,,POINT (-122.174723 47.981338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,0.0,0.0,0.0,Dae Sun Shipbuilding & Eng,TJMB06,9-NoInfo,International Register,246.1,Panama,404.0,,3.649,0.0,2460.0,,Cameroon,474.0,246.1,0.0,,4.756487,0.0,8.54411,613003545,Ms5812,4-ConstrainedByDraft,K-22/IS/2018,DJ Oriental Shipping Co Ltd SA,  Unknown,Unknown,Kribi,Propeller : Fixed Pitch,,,,1.5,S,In Service/Commission,Fish Carrier,"""2022-11-11T08:14:59.000Z""",1668154499.0,9-Other,18/02/1987,11.0,SH,POINT (8.54411 4.756487),190.0,8475.0,Cameroonian Exclusive Economic Zone,2170.0,200NM,2170.0,Cameroon,CMR,Cameroon,0.0,0.0,,,,0.0,0.0,,,,9.31089,3.46278,8475.0,15143.0,CMR,,,120.0,,,120.0,,
1702,,,,,,,,62.6,,,,,,,,,,235.0,,,51.8996,,4.39727,636015608,,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2022-08-15T00:55:34.000Z""",1660524934.0,,,,,POINT (4.39727 51.8996),216.0,5668.0,Dutch Exclusive Economic Zone,15.0,200NM,15.0,Netherlands,NLD,Netherlands,0.0,0.0,,,,0.0,0.0,,,,4.18654,53.61208,5668.0,64328.0,NLD,,,528.0,,,528.0,,
1703,92.0,12.0,16.0,Imai Shipbuilding Co Ltd,UBZH8,0-AllShips,Russian Maritime Register,75.6,Russia,4939.0,Pusan,7.014,5.7,11120800.0,,Russia,4148.0,68.0,8603171.0,PUSAN,35.252828,116.0,129.624487,273353640,Bikin,0-Underway(Engine),,Buran Co Ltd,  Unknown,Ingosstrakh Insurance,Vladivostok,Propeller : Fixed Pitch,,,,11.2,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:31:26.000Z""",1668184286.0,7-Cargo,02/02/1986,15.5,,POINT (129.624487 35.252828),240.0,8327.0,South Korean Exclusive Economic Zone,8600.0,200NM,8600.0,South Korea,KOR,South Korea,0.0,0.0,,,,0.0,0.0,,,,127.57712,35.74071,8327.0,347671.0,KOR,,,410.0,,,410.0,,
1704,5.0,3.0,6.0,Risnes Sonner AS,LNAM,9-NoInfo,,336.8,Norway,,Ch 16,,3.5,7311300.0,M-255-AV,Norway,102.0,144.6,0.0,KRISTIANSUND,63.082433,23.0,7.567297,257104940,Elisabeth Star,5-Moored,,Ken Rensefisk AS,Kenfish Holding AS,Unknown,Kristiansand,"Propeller : Yes, Type Unknown",,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:36:44.000Z""",1668184604.0,7-Cargo,,10.0,,POINT (7.567297 63.082433),272.0,5686.0,Norwegian Exclusive Economic Zone,2252.0,200NM,2252.0,Norway,NOR,Norway,0.0,0.0,,,,0.0,0.0,,,,14.05714,68.18893,5686.0,933027.0,NOR,,,578.0,,,578.0,,
1705,0.0,1.0,1.0,,YB5503,0-AllShips,,359.8,,,,,0.0,0.0,,,,359.8,0.0,JAKARTA,-6.021435,0.0,106.803782,525700120,Starindo Jaya Viii,15-NotDefined,,,,,,,,,,5.7,,,,"""2022-11-06T10:34:45.000Z""",1667730885.0,30-Fishing,,,,POINT (106.803782 -6.021435),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
1706,135.0,8.0,26.0,Shikoku Dockyard,9V9353,0-AllShips,Nippon Kaiji Kyokai,106.0,Singapore,13189.0,Pa Blb,9.7,8.2,11271700.0,,Singapore,14284.0,108.0,9438511.0,TAURANGA,27.154133,163.0,161.324633,566049000,Cs Trust,0-Underway(Engine),396959,Star Reefers Pool Inc,Grace Ocean Pte Ltd,Japan P&I Club,Singapore,Propeller : Fixed Pitch,,,,18.7,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:08:21.000Z""",1668182901.0,7-Cargo,27/01/2009,22.0,,POINT (161.324633 27.154133),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,7.0,4.0,8.0,Patti Shipyard Inc,WAR4210,0-AllShips,,261.2,United States of America,,Seattle,,3.1,9051700.0,,United States Of America,148.0,182.0,8704822.0,SEATTLE,47.660137,30.0,-122.381198,366993790,Kathleen K,5-Moored,914710,Kathleen K Fisheries Inc,Kathleen K Fisheries Inc,Unknown,"Seattle, WA",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2022-11-09T15:57:46.000Z""",1668009466.0,30-Fishing,1987-04-00,12.0,SH,POINT (-122.381198 47.660137),280.0,8456.0,United States Exclusive Economic Zone,2204.0,200NM,2204.0,United States,USA,United States,0.0,0.0,,,,0.0,0.0,,,,-95.8229,34.76294,8456.0,2451023.0,USA,,,840.0,,,840.0,,
1708,94.0,7.0,16.0,Kyokuyo Shipyard Corp,3EYH9,0-AllShips,Nippon Kaiji Kyokai,88.2,Japan,5020.0,Ki Trw,6.914,5.7,11181100.0,,Panama,4521.0,84.0,9293313.0,TARAWA ATOLL,2.998993,120.0,139.557732,374244000,Hikari 1,0-Underway(Engine),4742115A,Kyoei Kaiun Kaisha Ltd,Kyoei Kaiun Kaisha Ltd,Japan P&I Club,Panama,Propeller : Fixed Pitch,,,,15.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:00:31.000Z""",1668182431.0,7-Cargo,27/05/2003,14.5,,POINT (139.557732 2.998993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,0.0,0.0,0.0,Sunandar,YEC5821,0-AllShips,,271.4,Indonesia,,,,0.0,0.0,,Indonesia,265.0,271.4,0.0,BENOA,-20.027922,0.0,102.854097,525301809,Golden Tuna 99,15-NotDefined,,Golden Tuna PT,  Unknown,Unknown,Benoa,Propeller : Fixed Pitch,,,,0.4,S,In Service/Commission,Fish Carrier,"""2022-11-11T14:50:20.000Z""",1668178220.0,30-Fishing,,0.0,,POINT (102.854097 -20.027922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,59.0,7.0,13.0,,J7CX2,0-AllShips,,0.0,,,Zhoushan,,5.0,1310900.0,,,,147.9,9677595.0,ZHOUSHAN,29.98865,79.0,122.136725,325700000,Haijili,8-Underway(Sailing),,,,,,,,,,0.0,,,,"""2021-03-27T02:30:02.000Z""",1616812202.0,7-Cargo,,,,POINT (122.136725 29.98865),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1711,6.0,0.0,0.0,Maritime Shipyards Seattle,WDJ5908,0-AllShips,,278.9,United States of America,,,,0.0,0.0,,United States Of America,183.0,278.9,0.0,KODIAK,57.781722,19.0,-152.41681,367792450,Knot Ez,15-NotDefined,270361,Potter C,Knot EZ LLC,Unknown,"Kodiak, AK",Propeller : Fixed Pitch,,,,0.1,S,In Service/Commission,Fishing Vessel,"""2022-07-30T12:39:12.000Z""",1659184752.0,30-Fishing,,0.0,SH,POINT (-152.41681 57.781722),275.0,8463.0,United States Exclusive Economic Zone (Alaska),8684.0,200NM,2204.0,Alaska,,United States,0.0,0.0,,,,0.0,0.0,,,,-119.9766,59.0117,8463.0,3682912.0,USA,,,840.0,,,,,
1712,37.0,15.0,20.0,,A8EJ6,0-AllShips,,2.6,,,Busan,,5.9,1061230.0,,,,116.0,8801802.0,,30.47424,140.0,121.57385,636012261,Frio Olympic,5-Moored,,,,,,,,,,0.0,,,,"""2021-06-20T12:05:14.000Z""",1624190714.0,7-Cargo,,,,POINT (121.57385 30.47424),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1713,99.0,7.0,20.0,Honda Saiki,3FTB8,0-AllShips,Nippon Kaiji Kyokai,73.5,Greece,8040.0,Sg Sin>cn Shd,8.216,8.6,10220800.0,,Panama,6973.0,72.0,9172703.0,KEPPEL - (EAST SINGAPORE),36.859358,129.0,122.494473,353773000,Frio Aegean,0-Underway(Engine),2585098F,Alpha Reefer Transport GmbH,Lavinia Corp,UK P&I,Panama,Propeller : Fixed Pitch,635377310.0,,,1.3,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-04T06:03:27.000Z""",1667541807.0,7-Cargo,26/05/1998,18.0,,POINT (122.494473 36.859358),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1714,14.0,4.0,9.0,Rigas Buvetava,UBAO2,9-NoInfo,Russian Maritime Register,-1.0,Russia,753.0,Murmansk,4.75,3.4,11300200.0,,Russia,498.0,239.0,9220835.0,MURMANSK,68.945192,40.0,33.008335,273382220,Bluetrans,5-Moored,,INARCTICA North-West LLC,Russian Sea Group,Unknown,,Propeller : Controllable Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:37:58.000Z""",1668184678.0,7-Cargo,01/03/2000,11.0,SH,POINT (33.008335 68.945192),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
1715,0.0,0.0,8.0,Basaran,TC7181,0-AllShips,,0.0,Turkey,,,,0.0,0.0,,Turkey,166.0,168.7,0.0,POTI,40.921697,23.0,40.19788,271072836,Eyupoglu Kardesler-3,15-NotDefined,,Eyupoglu Su Urunleri Turizm,  Unknown,Unknown,Trabzon,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-04-01T07:34:20.000Z""",1648798460.0,30-Fishing,,0.0,,POINT (40.19788 40.921697),173.0,5697.0,Turkish Exclusive Economic Zone,2213.0,200NM,2213.0,Turkey,TUR,Turkey,0.0,0.0,,,,0.0,0.0,,,,33.2206,40.52224,5697.0,262233.0,TUR,,,792.0,,,792.0,,
1716,20.0,4.0,9.0,,YB 5589,0-AllShips,,38.0,,,,,0.0,0.0,,,,38.0,0.0,JAKARTA,-5.919055,39.0,106.928208,525800573,Lautan Samudra 8,15-NotDefined,,,,,,,,,,6.2,,,,"""2022-10-22T21:43:51.000Z""",1666475031.0,30-Fishing,,,,POINT (106.928208 -5.919055),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
1717,111.0,15.0,22.0,Korea Shbldg & Eng - Busan,C6FR9,0-AllShips,Registro Italiano Navale,95.0,Costa Rica,11935.0,Cris Panama,9.753,7.2,9271300.0,,Bahamas,9749.0,222.0,8408882.0,PUERTO CRISTOBAL,9.404817,150.0,-79.92815,311088000,Tropical Sky,1-AtAnchor,8000371,Tropical Fruit Americas LLC,Dole Food Co,Gard,Nassau                                ,Propeller : Fixed Pitch,431108815.0,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:40:03.000Z""",1668184803.0,7-Cargo,01/05/1986,20.0,,POINT (-79.92815 9.404817),72.0,8423.0,Panamanian Exclusive Economic Zone,2249.0,200NM,2249.0,Panama,PAN,Panama,0.0,0.0,,,,0.0,0.0,,,,-80.34583,8.2888,8423.0,331318.0,PAN,,,591.0,,,591.0,,
1718,149.0,8.0,32.0,STX Shipbuilding - Jinhae,3FXX8,9-NoInfo,Lloyd's Register,211.0,Cyprus,51213.0,Pajaritos,13.167,11.3,10112100.0,,Panama,30081.0,194.0,9315068.0,COATZACOALCOS,18.229933,183.0,-94.407983,352797000,Star Osprey,0-Underway(Engine),44334PEXT1,Norient Product Pool ApS,Interorient Marine Serv-CYP,North of England,Panama,Propeller : Fixed Pitch,,,,3.2,S,In Service/Commission,Chemical/Oil Products Tanker,"""2022-11-11T00:12:28.000Z""",1668125548.0,8-Tanker,01/11/2006,14.2,DH,POINT (-94.407983 18.229933),65.0,8429.0,Mexican Exclusive Economic Zone,2224.0,200NM,2224.0,Mexico,MEX,Mexico,0.0,0.0,,,,0.0,0.0,,,,-105.33346,21.35018,8429.0,3187013.0,MEX,,,484.0,,,484.0,,
1719,84.0,9.0,15.0,Ningbo Dongsheng Shiprepair,BZV7S,0-AllShips,,216.0,China,2500.0,,,0.0,0.0,GH-0061,"China, People's Republic Of",2998.0,216.0,0.0,PUSAN,22.34942,99.0,117.487083,412549096,Hai Li Leng 6,15-NotDefined,3.309E+15,Zhoushan Haili Ocean Fisheries,Zhoushan Haili Ocean Fisheries,Unknown,"Ningbo, Zhejiang",Propeller : Fixed Pitch,,,,12.8,S,In Service/Commission,Fish Carrier,"""2022-11-10T05:22:12.000Z""",1668057732.0,7-Cargo,,0.0,SH,POINT (117.487083 22.34942),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1720,122.0,16.0,22.0,,D5DK5,9-NoInfo,,65.2,,,Ruled,,8.0,6010600.0,,,,66.0,9181144.0,TUBARAO,1.201317,150.0,103.892975,636015904,Baltic Heather,0-Underway(Engine),,,,,,,,,,1.9,,,,"""2022-10-20T17:32:19.000Z""",1666287139.0,7-Cargo,,,,POINT (103.892975 1.201317),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
1721,25.0,3.0,9.0,Kanasashi Zosen - Shizuoka,UBLI8,0-AllShips,,226.1,Russia,470.0,Busan,3.57,4.3,9010750.0,,Russia,559.0,226.1,8708000.0,PUSAN,35.099908,46.0,129.06618,273354560,Nagorsk,0-Underway(Engine),,Atlantica Co Ltd,  Unknown,Unknown,Nevelsk,Propeller : Controllable Pitch,,,,0.9,S,In Service/Commission,Fish Carrier,"""2022-09-22T23:55:16.000Z""",1663890916.0,30-Fishing,15/04/1987,10.0,SH,POINT (129.06618 35.099908),240.0,8327.0,South Korean Exclusive Economic Zone,8600.0,200NM,8600.0,South Korea,KOR,South Korea,0.0,0.0,,,,0.0,0.0,,,,127.57712,35.74071,8327.0,347671.0,KOR,,,410.0,,,410.0,,
1722,10.0,4.0,7.0,"Liong, O",YB3536,0-AllShips,,90.3,Indonesia,,,,0.0,0.0,,Indonesia,309.0,90.3,0.0,,-3.630885,15.0,86.583552,525700252,525700252,15-NotDefined,,Anugrah Niaga Samudera,  Unknown,Unknown,Dumai,Propeller : Fixed Pitch,,,,6.7,S,In Service/Commission,Fish Carrier,"""2022-11-08T22:00:36.000Z""",1667944836.0,7-Cargo,,0.0,,POINT (86.583552 -3.630885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,30.0,5.0,10.0,Kirova - Khabarovsk - USR,UDLH,0-AllShips,,-1.0,Russia,495.0,Ptr,4.34,4.7,8171800.0,,Russia,677.0,47.0,8724341.0,PETROPAVLOVSK,53.029183,55.0,158.634633,273457850,Pregolskiy,5-Moored,842161,Okeanrybflot JSC,Okeanrybflot JSC,Unknown,Petropavlovsk-Kamchatskiy,Propeller : Fixed Pitch,463673290.0,ELRB,,0.0,S,In Service/Commission,Fish Carrier,"""2021-09-27T22:49:52.000Z""",1632782992.0,7-Cargo,,11.3,SH,POINT (158.634633 53.029183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,10.0,5.0,9.0,Patti Shipyard Inc,WTK2245,0-AllShips,,317.4,United States of America,,Homer,,0.0,0.0,,United States Of America,177.0,317.4,607434.0,HOMER,59.624605,30.0,-151.372238,367137170,Katrina Em,0-Underway(Engine),607434,Alaskan Access Fisheries LLC,Alaskan Access Fisheries LLC,Unknown,"Homer, AK",Propeller : Fixed Pitch,,,,1.3,S,In Service/Commission,Fishing Vessel,"""2022-09-27T02:59:29.000Z""",1664247569.0,30-Fishing,1980-00-00,0.0,SH,POINT (-151.372238 59.624605),275.0,8463.0,United States Exclusive Economic Zone (Alaska),8684.0,200NM,2204.0,Alaska,,United States,0.0,0.0,,,,0.0,0.0,,,,-119.9766,59.0117,8463.0,3682912.0,USA,,,840.0,,,,,
1725,53.0,6.0,12.0,Homeport,WCY9686,0-AllShips,,124.7,United States of America,1500.0,Xx Xxx>?? ???,5.486,0.0,2460.0,,United States Of America,1904.0,104.0,90104398.0,SEATTLE,56.29816,66.0,-158.39431,368219000,Coastal Navigator,0-Underway(Engine),969815,Coastal Transportation Inc,Coastal Transportation Inc,Steamship Mutual,"Seattle, WA",Propeller : Fixed Pitch,1556205.0,,,3.9,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T16:32:44.000Z""",1668184364.0,7-Cargo,,0.0,SH,POINT (-158.39431 56.29816),275.0,8463.0,United States Exclusive Economic Zone (Alaska),8684.0,200NM,2204.0,Alaska,,United States,0.0,0.0,,,,0.0,0.0,,,,-119.9766,59.0117,8463.0,3682912.0,USA,,,840.0,,,,,
1726,43.0,6.0,12.0,Kanasashi Zosen - Shizuoka,BI2039,0-AllShips,,0.0,Taiwan,717.0,,4.592,0.0,0.0,CT7-0039,Chinese Taipei,992.0,75.6,0.0,KAO-HSIUNG,22.566507,64.0,120.313413,416110700,Ho Yuan,15-NotDefined,9064,Her Shuen Fishery Co Ltd,  Unknown,Unknown,Kaohsiung,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:39:21.000Z""",1668184761.0,30-Fishing,03/10/1969,12.0,SH,POINT (120.313413 22.566507),206.0,8321.0,Taiwanese Exclusive Economic Zone,2177.0,200NM,2177.0,Taiwan,TWN,Taiwan,0.0,0.0,,,,0.0,0.0,,,,118.71458,21.42076,8321.0,355433.0,TWN,,,158.0,0.0,0.0,158.0,0.0,0.0
1727,10.0,6.0,10.0,Sletta Baatbyggeri AS,CA7542,0-AllShips,,-1.0,Norway,,Pmo,,5.5,5022300.0,,Chile,499.0,-1.0,9276963.0,PUERTO MONTT,-41.494127,41.0,-72.984253,725003023,Ronia Pacific,5-Moored,3435,Granja Marina Tornagaleones SA,Solvtrans Rederi AS,Gard,Valparaiso,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2022-11-11T16:27:02.000Z""",1668184022.0,30-Fishing,02/11/2002,11.0,SH,POINT (-72.984253 -41.494127),10.0,8465.0,Chilean Exclusive Economic Zone,2165.0,200NM,2165.0,Chile,CHL,Chile,0.0,0.0,,,,0.0,0.0,,,,-75.62881,-40.98629,8465.0,2488052.0,CHL,,,152.0,,,152.0,,
1728,31.0,1.0,9.0,Kirova - Khabarovsk - USR,UFRI,0-AllShips,Russian Maritime Register,-1.0,Russia,495.0,Arkhangelsk,4.341,4.3,9131800.0,,Russia,678.0,-1.0,7741108.0,ARKHANGELS'K,64.56738,55.0,40.51082,273434010,Mangazeya,5-Moored,782115,Eco Shipping Ltd-RUS,Eco Shipping Ltd-RUS,Unknown,Arkhangelsk,Propeller : Fixed Pitch,427300241.0,UOIM,,0.0,S,In Service/Commission,Fish Carrier,"""2022-09-28T05:10:41.000Z""",1664341841.0,7-Cargo,,11.25,SH,POINT (40.51082 64.56738),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
1729,38.0,12.0,16.0,Karstensen Shipyard Poland,TFEW,0-AllShips,Det Norske Veritas,335.6,Iceland,4500.0,Fishing Ground,8.5,9.0,5261600.0,NK 122,Iceland,4139.0,15.0,9865702.0,NESKAUPSTADUR,65.137673,88.0,-13.738942,251458000,Borkur,0-Underway(Engine),2983,Sildarvinnslan hf,Sildarvinnslan hf,Unknown,Neskaupstadur,Propeller : Controllable Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2022-11-11T16:31:31.000Z""",1668184291.0,30-Fishing,08/09/2020,18.8,SH,POINT (-13.738942 65.137673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,0.0,0.0,0.0,,YBXY2,0-AllShips,,295.3,,,,,0.0,0.0,,,,295.3,0.0,JAKARTA,2.436638,0.0,84.99932,525600387,Cakrawala4,15-NotDefined,,,,,,,,,,2.3,,,,"""2022-11-02T12:37:52.000Z""",1667392672.0,30-Fishing,,,,POINT (84.99932 2.436638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,126.0,17.0,23.0,Shikoku Dockyard,C6DT3,0-AllShips,Nippon Kaiji Kyokai,199.8,Cayman Islands (British),9709.0,Ph Dvl,9.018,7.4,11142200.0,,Bahamas,10804.0,194.0,9206059.0,NAGOYA KO,28.827035,150.0,134.68201,311000776,Southampton Star,0-Underway(Engine),7001136,Star Reefers Pool Inc,Siem Shipping Inc,Gard,Nassau,Propeller : Fixed Pitch,,,,19.6,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T04:46:38.000Z""",1668141998.0,7-Cargo,13/09/1999,21.0,,POINT (134.68201 28.827035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,40.0,5.0,10.0,,5VFT6,0-AllShips,,297.8,,,24*01'118*05',,3.6,8221800.0,,,,114.7,8936061.0,HONG KONG,26.465098,65.0,119.963843,542176110,All Luck,1-AtAnchor,,,,,,,,,,0.1,,,,"""2020-09-23T04:28:28.000Z""",1600835308.0,1-Reserved,,,,POINT (119.963843 26.465098),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
1733,129.0,9.0,24.0,,V4QA4,0-AllShips,,69.7,,,Chittagong,,6.0,3022100.0,,,,64.0,8713562.0,CONCHAN OIL TERMINAL,22.477953,158.0,91.709497,341396000,Hang,0-Underway(Engine),,,,,,,,,,0.0,,,,"""2022-03-07T09:44:07.000Z""",1646646247.0,7-Cargo,,,,POINT (91.709497 22.477953),188.0,8481.0,Bangladeshi Exclusive Economic Zone,2142.0,200NM,2142.0,Bangladesh,BGD,Bangladesh,0.0,0.0,,,,0.0,0.0,,,,90.56153,20.47561,8481.0,112166.0,BGD,,,50.0,,,50.0,,
1734,79.0,7.0,14.0,Pattje,3ECL4,0-AllShips,Indian Register of Shipping,37.8,Turkey,4653.0,Reni,6.126,3.7,11091500.0,,Panama,2901.0,346.0,9100164.0,RENI,45.43742,91.0,28.28751,374321000,Snow,5-Moored,53065PEXT,Northsea Shipping Ltd,Feyz Group Inc,Unknown,Panama,Propeller : Controllable Pitch,,,General Cargo Ship,0.0,S,In Service/Commission,General Cargo Ship,"""2022-11-11T16:40:19.000Z""",1668184819.0,7-Cargo,22/04/1994,12.0,DHE,POINT (28.28751 45.43742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,6.0,1.0,9.0,Kleivset JM Batbyggeri,CB8197,Unknown,,136.7,Chile,619.0,Punta Arenas,4.533,6.5,11101400.0,,Chile,650.0,234.0,7607120.0,RADA PUNTA ARENAS,-53.126293,46.0,-70.858315,725012400,Seivag,0-Underway(Engine),3103,CPT Empresas Maritimas SA,CPT Empresas Maritimas SA,West of England,Valparaiso,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2022-11-11T15:52:30.000Z""",1668181950.0,0-Unknown,03/05/1976,12.0,SH,POINT (-70.858315 -53.126293),10.0,8465.0,Chilean Exclusive Economic Zone,2165.0,200NM,2165.0,Chile,CHL,Chile,0.0,0.0,,,,0.0,0.0,,,,-75.62881,-40.98629,8465.0,2488052.0,CHL,,,152.0,,,152.0,,
